##,###,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2
175,175,0.061999999999999,0.231999999999998,0.324999999999998,0.476999999999998,0.646999999999998,0.739999999999998,0.909999999999998,1.062,1.232,1.325,1.477,1.647,1.74,1.91,2.062,2.232
176,176,0.324999999999998,0.494999999999998,0.646999999999998,0.739999999999998,0.909999999999998,1.062,1.232,1.325,1.495,1.647,1.74,1.91,2.062,2.232,2.325,2.495
177,177,0.324999999999998,0.494999999999998,0.646999999999998,0.739999999999998,0.909999999999998,1.062,1.232,1.325,1.495,1.647,1.74,1.91,2.062,2.232,2.325,2.495
178,178,0.646999999999998,0.816999999999998,0.909999999999998,1.062,1.232,1.325,1.495,1.647,1.817,1.91,2.062,2.232,2.325,2.495,2.647,2.817
179,179,0.646999999999998,0.816999999999998,0.909999999999998,1.062,1.232,1.325,1.495,1.647,1.817,1.91,2.062,2.232,2.325,2.495,2.647,2.817
180,180,0.909999999999998,1.08,1.232,1.325,1.495,1.647,1.817,1.91,2.08,2.232,2.325,2.495,2.647,2.817,2.91,3.08
181,181,0.909999999999998,1.08,1.232,1.325,1.495,1.647,1.817,1.91,2.08,2.232,2.325,2.495,2.647,2.817,2.91,3.08
182,182,0.231999999999998,0.401999999999998,0.494999999999998,0.646999999999998,0.816999999999998,0.909999999999998,1.08,1.232,1.402,1.495,1.647,1.817,1.91,2.08,2.232,2.402
183,183,0.231999999999998,0.401999999999998,0.494999999999998,0.646999999999998,0.816999999999998,0.909999999999998,1.08,1.232,1.402,1.495,1.647,1.817,1.91,2.08,2.232,2.402
184,184,0.494999999999998,0.664999999999998,0.816999999999998,0.909999999999998,1.08,1.232,1.402,1.495,1.665,1.817,1.91,2.08,2.232,2.402,2.495,2.665
185,185,0.494999999999998,0.664999999999998,0.816999999999998,0.909999999999998,1.08,1.232,1.402,1.495,1.665,1.817,1.91,2.08,2.232,2.402,2.495,2.665
186,186,0.816999999999998,0.986999999999998,1.08,1.232,1.402,1.495,1.665,1.817,1.987,2.08,2.232,2.402,2.495,2.665,2.817,2.987
187,187,0.816999999999998,0.986999999999998,1.08,1.232,1.402,1.495,1.665,1.817,1.987,2.08,2.232,2.402,2.495,2.665,2.817,2.987
188,188,0.079999999999998,0.249999999999998,0.401999999999998,0.494999999999998,0.664999999999998,0.816999999999998,0.986999999999998,1.08,1.25,1.402,1.495,1.665,1.817,1.987,2.08,2.25
189,189,0.079999999999998,0.249999999999998,0.401999999999998,0.494999999999998,0.664999999999998,0.816999999999998,0.986999999999998,1.08,1.25,1.402,1.495,1.665,1.817,1.987,2.08,2.25
190,190,0.401999999999998,0.571999999999998,0.664999999999998,0.816999999999998,0.986999999999998,1.08,1.25,1.402,1.572,1.665,1.817,1.987,2.08,2.25,2.402,2.572
191,191,0.401999999999998,0.571999999999998,0.664999999999998,0.816999999999998,0.986999999999998,1.08,1.25,1.402,1.572,1.665,1.817,1.987,2.08,2.25,2.402,2.572
192,192,0.664999999999998,0.834999999999998,0.986999999999998,1.08,1.25,1.402,1.572,1.665,1.835,1.987,2.08,2.25,2.402,2.572,2.665,2.835
193,193,0.664999999999998,0.834999999999998,0.986999999999998,1.08,1.25,1.402,1.572,1.665,1.835,1.987,2.08,2.25,2.402,2.572,2.665,2.835
194,194,0.986999999999998,1.157,1.25,1.402,1.572,1.665,1.835,1.987,2.157,2.25,2.402,2.572,2.665,2.835,2.987,3.157
195,195,0.986999999999998,1.157,1.25,1.402,1.572,1.665,1.835,1.987,2.157,2.25,2.402,2.572,2.665,2.835,2.987,3.157
196,196,0.249999999999998,0.419999999999998,0.571999999999998,0.664999999999998,0.834999999999998,0.986999999999998,1.157,1.25,1.42,1.572,1.665,1.835,1.987,2.157,2.25,2.42
197,197,0.249999999999998,0.419999999999998,0.571999999999998,0.664999999999998,0.834999999999998,0.986999999999998,1.157,1.25,1.42,1.572,1.665,1.835,1.987,2.157,2.25,2.42
198,198,0.571999999999998,0.741999999999998,0.834999999999998,0.986999999999998,1.157,1.25,1.42,1.572,1.742,1.835,1.987,2.157,2.25,2.42,2.572,2.742
199,199,0.571999999999998,0.741999999999998,0.834999999999998,0.986999999999998,1.157,1.25,1.42,1.572,1.742,1.835,1.987,2.157,2.25,2.42,2.572,2.742
200,200,0.834999999999998,1.005,1.157,1.25,1.42,1.572,1.742,1.835,2.005,2.157,2.25,2.42,2.572,2.742,2.835,3.005
201,201,0.834999999999998,1.005,1.157,1.25,1.42,1.572,1.742,1.835,2.005,2.157,2.25,2.42,2.572,2.742,2.835,3.005
202,202,0.156999999999998,0.326999999999998,0.419999999999998,0.571999999999998,0.741999999999998,0.834999999999998,1.005,1.157,1.327,1.42,1.572,1.742,1.835,2.005,2.157,2.327
203,203,0.156999999999998,0.326999999999998,0.419999999999998,0.571999999999998,0.741999999999998,0.834999999999998,1.005,1.157,1.327,1.42,1.572,1.742,1.835,2.005,2.157,2.327
204,204,0.419999999999998,0.589999999999998,0.741999999999998,0.834999999999998,1.005,1.157,1.327,1.42,1.59,1.742,1.835,2.005,2.157,2.327,2.42,2.59
205,205,0.419999999999998,0.589999999999998,0.741999999999998,0.834999999999998,1.005,1.157,1.327,1.42,1.59,1.742,1.835,2.005,2.157,2.327,2.42,2.59
206,206,0.741999999999998,0.911999999999998,1.005,1.157,1.327,1.42,1.59,1.742,1.912,2.005,2.157,2.327,2.42,2.59,2.742,2.912
207,207,0.741999999999998,0.911999999999998,1.005,1.157,1.327,1.42,1.59,1.742,1.912,2.005,2.157,2.327,2.42,2.59,2.742,2.912
208,208,0.004999999999998,0.174999999999998,0.326999999999998,0.419999999999998,0.589999999999998,0.741999999999998,0.911999999999998,1.005,1.175,1.327,1.42,1.59,1.742,1.912,2.005,2.175
209,209,0.004999999999998,0.174999999999998,0.326999999999998,0.419999999999998,0.589999999999998,0.741999999999998,0.911999999999998,1.005,1.175,1.327,1.42,1.59,1.742,1.912,2.005,2.175
210,210,0.326999999999998,0.496999999999998,0.589999999999998,0.741999999999998,0.911999999999998,1.005,1.175,1.327,1.497,1.59,1.742,1.912,2.005,2.175,2.327,2.497
211,211,0.326999999999998,0.496999999999998,0.589999999999998,0.741999999999998,0.911999999999998,1.005,1.175,1.327,1.497,1.59,1.742,1.912,2.005,2.175,2.327,2.497
212,212,0.589999999999998,0.759999999999998,0.911999999999998,1.005,1.175,1.327,1.497,1.59,1.76,1.912,2.005,2.175,2.327,2.497,2.59,2.76
213,213,0.589999999999998,0.759999999999998,0.911999999999998,1.005,1.175,1.327,1.497,1.59,1.76,1.912,2.005,2.175,2.327,2.497,2.59,2.76
214,214,0.911999999999998,1.082,1.175,1.327,1.497,1.59,1.76,1.912,2.082,2.175,2.327,2.497,2.59,2.76,2.912,3.082
215,215,0.911999999999998,1.082,1.175,1.327,1.497,1.59,1.76,1.912,2.082,2.175,2.327,2.497,2.59,2.76,2.912,3.082
216,216,0.174999999999998,0.344999999999998,0.496999999999998,0.589999999999998,0.759999999999998,0.911999999999998,1.082,1.175,1.345,1.497,1.59,1.76,1.912,2.082,2.175,2.345
217,217,0.174999999999998,0.344999999999998,0.496999999999998,0.589999999999998,0.759999999999998,0.911999999999998,1.082,1.175,1.345,1.497,1.59,1.76,1.912,2.082,2.175,2.345
218,218,0.496999999999998,0.666999999999998,0.759999999999998,0.911999999999998,1.082,1.175,1.345,1.497,1.667,1.76,1.912,2.082,2.175,2.345,2.497,2.667
219,219,0.496999999999998,0.666999999999998,0.759999999999998,0.911999999999998,1.082,1.175,1.345,1.497,1.667,1.76,1.912,2.082,2.175,2.345,2.497,2.667
220,220,0.759999999999998,0.929999999999998,1.082,1.175,1.345,1.497,1.667,1.76,1.93,2.082,2.175,2.345,2.497,2.667,2.76,2.93
221,221,0.759999999999998,0.929999999999998,1.082,1.175,1.345,1.497,1.667,1.76,1.93,2.082,2.175,2.345,2.497,2.667,2.76,2.93
222,222,0.081999999999998,0.251999999999998,0.344999999999998,0.496999999999998,0.666999999999998,0.759999999999998,0.929999999999998,1.082,1.252,1.345,1.497,1.667,1.76,1.93,2.082,2.252
223,223,0.081999999999998,0.251999999999998,0.344999999999998,0.496999999999998,0.666999999999998,0.759999999999998,0.929999999999998,1.082,1.252,1.345,1.497,1.667,1.76,1.93,2.082,2.252
224,224,0.344999999999998,0.514999999999998,0.666999999999998,0.759999999999998,0.929999999999998,1.082,1.252,1.345,1.515,1.667,1.76,1.93,2.082,2.252,2.345,2.515
225,225,0.344999999999998,0.514999999999998,0.666999999999998,0.759999999999998,0.929999999999998,1.082,1.252,1.345,1.515,1.667,1.76,1.93,2.082,2.252,2.345,2.515
226,226,0.666999999999998,0.836999999999998,0.929999999999998,1.082,1.252,1.345,1.515,1.667,1.837,1.93,2.082,2.252,2.345,2.515,2.667,2.837
227,227,0.666999999999998,0.836999999999998,0.929999999999998,1.082,1.252,1.345,1.515,1.667,1.837,1.93,2.082,2.252,2.345,2.515,2.667,2.837
228,228,0.929999999999998,1.1,1.252,1.345,1.515,1.667,1.837,1.93,2.1,2.252,2.345,2.515,2.667,2.837,2.93,3.1
229,229,0.929999999999998,1.1,1.252,1.345,1.515,1.667,1.837,1.93,2.1,2.252,2.345,2.515,2.667,2.837,2.93,3.1
230,230,0.251999999999998,0.421999999999998,0.514999999999998,0.666999999999998,0.836999999999998,0.929999999999998,1.1,1.252,1.422,1.515,1.667,1.837,1.93,2.1,2.252,2.422
231,231,0.251999999999998,0.421999999999998,0.514999999999998,0.666999999999998,0.836999999999998,0.929999999999998,1.1,1.252,1.422,1.515,1.667,1.837,1.93,2.1,2.252,2.422
232,232,0.514999999999998,0.684999999999998,0.836999999999998,0.929999999999998,1.1,1.252,1.422,1.515,1.685,1.837,1.93,2.1,2.252,2.422,2.515,2.685
233,233,0.514999999999998,0.684999999999998,0.836999999999998,0.929999999999998,1.1,1.252,1.422,1.515,1.685,1.837,1.93,2.1,2.252,2.422,2.515,2.685
234,234,0.836999999999998,1.007,1.1,1.252,1.422,1.515,1.685,1.837,2.007,2.1,2.252,2.422,2.515,2.685,2.837,3.007
235,235,0.836999999999998,1.007,1.1,1.252,1.422,1.515,1.685,1.837,2.007,2.1,2.252,2.422,2.515,2.685,2.837,3.007
236,236,0.099999999999998,0.269999999999998,0.421999999999998,0.514999999999998,0.684999999999998,0.836999999999998,1.007,1.1,1.27,1.422,1.515,1.685,1.837,2.007,2.1,2.27
237,237,0.099999999999998,0.269999999999998,0.421999999999998,0.514999999999998,0.684999999999998,0.836999999999998,1.007,1.1,1.27,1.422,1.515,1.685,1.837,2.007,2.1,2.27
238,238,0.421999999999998,0.591999999999998,0.684999999999998,0.836999999999998,1.007,1.1,1.27,1.422,1.592,1.685,1.837,2.007,2.1,2.27,2.422,2.592
239,239,0.421999999999998,0.591999999999998,0.684999999999998,0.836999999999998,1.007,1.1,1.27,1.422,1.592,1.685,1.837,2.007,2.1,2.27,2.422,2.592
240,240,0.684999999999998,0.854999999999998,1.007,1.1,1.27,1.422,1.592,1.685,1.855,2.007,2.1,2.27,2.422,2.592,2.685,2.855
241,241,0.684999999999998,0.854999999999998,1.007,1.1,1.27,1.422,1.592,1.685,1.855,2.007,2.1,2.27,2.422,2.592,2.685,2.855
242,242,0.006999999999998,0.176999999999998,0.269999999999998,0.421999999999998,0.591999999999998,0.684999999999998,0.854999999999998,1.007,1.177,1.27,1.422,1.592,1.685,1.855,2.007,2.177
243,243,0.006999999999998,0.176999999999998,0.269999999999998,0.421999999999998,0.591999999999998,0.684999999999998,0.854999999999998,1.007,1.177,1.27,1.422,1.592,1.685,1.855,2.007,2.177
244,244,0.269999999999998,0.439999999999998,0.591999999999998,0.684999999999998,0.854999999999998,1.007,1.177,1.27,1.44,1.592,1.685,1.855,2.007,2.177,2.27,2.44
245,245,0.269999999999998,0.439999999999998,0.591999999999998,0.684999999999998,0.854999999999998,1.007,1.177,1.27,1.44,1.592,1.685,1.855,2.007,2.177,2.27,2.44
246,246,0.591999999999998,0.761999999999998,0.854999999999998,1.007,1.177,1.27,1.44,1.592,1.762,1.855,2.007,2.177,2.27,2.44,2.592,2.762
247,247,0.591999999999998,0.761999999999998,0.854999999999998,1.007,1.177,1.27,1.44,1.592,1.762,1.855,2.007,2.177,2.27,2.44,2.592,2.762
248,248,0.854999999999998,1.025,1.177,1.27,1.44,1.592,1.762,1.855,2.025,2.177,2.27,2.44,2.592,2.762,2.855,3.025
249,249,0.854999999999998,1.025,1.177,1.27,1.44,1.592,1.762,1.855,2.025,2.177,2.27,2.44,2.592,2.762,2.855,3.025
250,250,0.176999999999998,0.346999999999998,0.439999999999998,0.591999999999998,0.761999999999998,0.854999999999998,1.025,1.177,1.347,1.44,1.592,1.762,1.855,2.025,2.177,2.347
251,251,0.176999999999998,0.346999999999998,0.439999999999998,0.591999999999998,0.761999999999998,0.854999999999998,1.025,1.177,1.347,1.44,1.592,1.762,1.855,2.025,2.177,2.347
252,252,0.439999999999998,0.609999999999998,0.761999999999998,0.854999999999998,1.025,1.177,1.347,1.44,1.61,1.762,1.855,2.025,2.177,2.347,2.44,2.61
253,253,0.439999999999998,0.609999999999998,0.761999999999998,0.854999999999998,1.025,1.177,1.347,1.44,1.61,1.762,1.855,2.025,2.177,2.347,2.44,2.61
254,254,0.761999999999998,0.931999999999998,1.025,1.177,1.347,1.44,1.61,1.762,1.932,2.025,2.177,2.347,2.44,2.61,2.762,2.932
255,255,0.761999999999998,0.931999999999998,1.025,1.177,1.347,1.44,1.61,1.762,1.932,2.025,2.177,2.347,2.44,2.61,2.762,2.932
256,256,0.024999999999998,0.194999999999998,0.346999999999998,0.439999999999998,0.609999999999998,0.761999999999998,0.931999999999998,1.025,1.195,1.347,1.44,1.61,1.762,1.932,2.025,2.195
257,257,0.024999999999998,0.194999999999998,0.346999999999998,0.439999999999998,0.609999999999998,0.761999999999998,0.931999999999998,1.025,1.195,1.347,1.44,1.61,1.762,1.932,2.025,2.195
258,258,0.346999999999998,0.516999999999998,0.609999999999998,0.761999999999998,0.931999999999998,1.025,1.195,1.347,1.517,1.61,1.762,1.932,2.025,2.195,2.347,2.517
259,259,0.346999999999998,0.516999999999998,0.609999999999998,0.761999999999998,0.931999999999998,1.025,1.195,1.347,1.517,1.61,1.762,1.932,2.025,2.195,2.347,2.517
260,260,0.609999999999998,0.779999999999998,0.931999999999998,1.025,1.195,1.347,1.517,1.61,1.78,1.932,2.025,2.195,2.347,2.517,2.61,2.78
261,261,0.609999999999998,0.779999999999998,0.931999999999998,1.025,1.195,1.347,1.517,1.61,1.78,1.932,2.025,2.195,2.347,2.517,2.61,2.78
262,262,0.931999999999998,1.102,1.195,1.347,1.517,1.61,1.78,1.932,2.102,2.195,2.347,2.517,2.61,2.78,2.932,3.102
263,263,0.931999999999998,1.102,1.195,1.347,1.517,1.61,1.78,1.932,2.102,2.195,2.347,2.517,2.61,2.78,2.932,3.102
264,264,0.194999999999998,0.364999999999998,0.516999999999998,0.609999999999998,0.779999999999998,0.931999999999998,1.102,1.195,1.365,1.517,1.61,1.78,1.932,2.102,2.195,2.365
265,265,0.194999999999998,0.364999999999998,0.516999999999998,0.609999999999998,0.779999999999998,0.931999999999998,1.102,1.195,1.365,1.517,1.61,1.78,1.932,2.102,2.195,2.365
266,266,0.516999999999998,0.686999999999998,0.779999999999998,0.931999999999998,1.102,1.195,1.365,1.517,1.687,1.78,1.932,2.102,2.195,2.365,2.517,2.687
267,267,0.516999999999998,0.686999999999998,0.779999999999998,0.931999999999998,1.102,1.195,1.365,1.517,1.687,1.78,1.932,2.102,2.195,2.365,2.517,2.687
268,268,0.779999999999998,0.949999999999998,1.102,1.195,1.365,1.517,1.687,1.78,1.95,2.102,2.195,2.365,2.517,2.687,2.78,2.95
269,269,0.779999999999998,0.949999999999998,1.102,1.195,1.365,1.517,1.687,1.78,1.95,2.102,2.195,2.365,2.517,2.687,2.78,2.95
270,270,0.101999999999998,0.271999999999998,0.364999999999998,0.516999999999998,0.686999999999998,0.779999999999998,0.949999999999998,1.102,1.272,1.365,1.517,1.687,1.78,1.95,2.102,2.272
271,271,0.101999999999998,0.271999999999998,0.364999999999998,0.516999999999998,0.686999999999998,0.779999999999998,0.949999999999998,1.102,1.272,1.365,1.517,1.687,1.78,1.95,2.102,2.272
272,272,0.364999999999998,0.534999999999998,0.686999999999998,0.779999999999998,0.949999999999998,1.102,1.272,1.365,1.535,1.687,1.78,1.95,2.102,2.272,2.365,2.535
273,273,0.364999999999998,0.534999999999998,0.686999999999998,0.779999999999998,0.949999999999998,1.102,1.272,1.365,1.535,1.687,1.78,1.95,2.102,2.272,2.365,2.535
274,274,0.686999999999998,0.856999999999998,0.949999999999998,1.102,1.272,1.365,1.535,1.687,1.857,1.95,2.102,2.272,2.365,2.535,2.687,2.857
275,275,0.686999999999998,0.856999999999998,0.949999999999998,1.102,1.272,1.365,1.535,1.687,1.857,1.95,2.102,2.272,2.365,2.535,2.687,2.857
276,276,0.949999999999998,1.12,1.272,1.365,1.535,1.687,1.857,1.95,2.12,2.272,2.365,2.535,2.687,2.857,2.95,3.12
277,277,0.949999999999998,1.12,1.272,1.365,1.535,1.687,1.857,1.95,2.12,2.272,2.365,2.535,2.687,2.857,2.95,3.12
278,278,0.271999999999998,0.441999999999997,0.534999999999998,0.686999999999998,0.856999999999998,0.949999999999998,1.12,1.272,1.442,1.535,1.687,1.857,1.95,2.12,2.272,2.442
279,279,0.271999999999998,0.441999999999997,0.534999999999998,0.686999999999998,0.856999999999998,0.949999999999998,1.12,1.272,1.442,1.535,1.687,1.857,1.95,2.12,2.272,2.442
280,280,0.534999999999998,0.704999999999997,0.856999999999998,0.949999999999998,1.12,1.272,1.442,1.535,1.705,1.857,1.95,2.12,2.272,2.442,2.535,2.705
281,281,0.534999999999998,0.704999999999997,0.856999999999998,0.949999999999998,1.12,1.272,1.442,1.535,1.705,1.857,1.95,2.12,2.272,2.442,2.535,2.705
282,282,0.856999999999998,1.027,1.12,1.272,1.442,1.535,1.705,1.857,2.027,2.12,2.272,2.442,2.535,2.705,2.857,3.027
283,283,0.856999999999998,1.027,1.12,1.272,1.442,1.535,1.705,1.857,2.027,2.12,2.272,2.442,2.535,2.705,2.857,3.027
284,284,0.119999999999997,0.289999999999997,0.441999999999997,0.534999999999998,0.704999999999997,0.856999999999998,1.027,1.12,1.29,1.442,1.535,1.705,1.857,2.027,2.12,2.29
285,285,0.119999999999997,0.289999999999997,0.441999999999997,0.534999999999998,0.704999999999997,0.856999999999998,1.027,1.12,1.29,1.442,1.535,1.705,1.857,2.027,2.12,2.29
286,286,0.441999999999997,0.611999999999997,0.704999999999997,0.856999999999998,1.027,1.12,1.29,1.442,1.612,1.705,1.857,2.027,2.12,2.29,2.442,2.612
287,287,0.441999999999997,0.611999999999997,0.704999999999997,0.856999999999998,1.027,1.12,1.29,1.442,1.612,1.705,1.857,2.027,2.12,2.29,2.442,2.612
288,288,0.704999999999997,0.874999999999997,1.027,1.12,1.29,1.442,1.612,1.705,1.875,2.027,2.12,2.29,2.442,2.612,2.705,2.875
289,289,0.704999999999997,0.874999999999997,1.027,1.12,1.29,1.442,1.612,1.705,1.875,2.027,2.12,2.29,2.442,2.612,2.705,2.875
290,290,0.026999999999998,0.196999999999997,0.289999999999997,0.441999999999997,0.611999999999997,0.704999999999997,0.874999999999997,1.027,1.197,1.29,1.442,1.612,1.705,1.875,2.027,2.197
291,291,0.026999999999998,0.196999999999997,0.289999999999997,0.441999999999997,0.611999999999997,0.704999999999997,0.874999999999997,1.027,1.197,1.29,1.442,1.612,1.705,1.875,2.027,2.197
292,292,0.289999999999997,0.459999999999997,0.611999999999997,0.704999999999997,0.874999999999997,1.027,1.197,1.29,1.46,1.612,1.705,1.875,2.027,2.197,2.29,2.46
293,293,0.289999999999997,0.459999999999997,0.611999999999997,0.704999999999997,0.874999999999997,1.027,1.197,1.29,1.46,1.612,1.705,1.875,2.027,2.197,2.29,2.46
294,294,0.611999999999997,0.781999999999997,0.874999999999997,1.027,1.197,1.29,1.46,1.612,1.782,1.875,2.027,2.197,2.29,2.46,2.612,2.782
295,295,0.611999999999997,0.781999999999997,0.874999999999997,1.027,1.197,1.29,1.46,1.612,1.782,1.875,2.027,2.197,2.29,2.46,2.612,2.782
296,296,0.874999999999997,1.045,1.197,1.29,1.46,1.612,1.782,1.875,2.045,2.197,2.29,2.46,2.612,2.782,2.875,3.045
297,297,0.874999999999997,1.045,1.197,1.29,1.46,1.612,1.782,1.875,2.045,2.197,2.29,2.46,2.612,2.782,2.875,3.045
298,298,0.196999999999997,0.366999999999997,0.459999999999997,0.611999999999997,0.781999999999997,0.874999999999997,1.045,1.197,1.367,1.46,1.612,1.782,1.875,2.045,2.197,2.367
299,299,0.196999999999997,0.366999999999997,0.459999999999997,0.611999999999997,0.781999999999997,0.874999999999997,1.045,1.197,1.367,1.46,1.612,1.782,1.875,2.045,2.197,2.367
300,300,0.459999999999997,0.629999999999997,0.781999999999997,0.874999999999997,1.045,1.197,1.367,1.46,1.63,1.782,1.875,2.045,2.197,2.367,2.46,2.63
301,301,0.459999999999997,0.629999999999997,0.781999999999997,0.874999999999997,1.045,1.197,1.367,1.46,1.63,1.782,1.875,2.045,2.197,2.367,2.46,2.63
302,302,0.781999999999997,0.951999999999997,1.045,1.197,1.367,1.46,1.63,1.782,1.952,2.045,2.197,2.367,2.46,2.63,2.782,2.952
303,303,0.781999999999997,0.951999999999997,1.045,1.197,1.367,1.46,1.63,1.782,1.952,2.045,2.197,2.367,2.46,2.63,2.782,2.952
304,304,0.044999999999997,0.214999999999997,0.366999999999997,0.459999999999997,0.629999999999997,0.781999999999997,0.951999999999997,1.045,1.215,1.367,1.46,1.63,1.782,1.952,2.045,2.215
305,305,0.044999999999997,0.214999999999997,0.366999999999997,0.459999999999997,0.629999999999997,0.781999999999997,0.951999999999997,1.045,1.215,1.367,1.46,1.63,1.782,1.952,2.045,2.215
306,306,0.366999999999997,0.536999999999997,0.629999999999997,0.781999999999997,0.951999999999997,1.045,1.215,1.367,1.537,1.63,1.782,1.952,2.045,2.215,2.367,2.537
307,307,0.366999999999997,0.536999999999997,0.629999999999997,0.781999999999997,0.951999999999997,1.045,1.215,1.367,1.537,1.63,1.782,1.952,2.045,2.215,2.367,2.537
308,308,0.629999999999997,0.799999999999997,0.951999999999997,1.045,1.215,1.367,1.537,1.63,1.8,1.952,2.045,2.215,2.367,2.537,2.63,2.8
309,309,0.629999999999997,0.799999999999997,0.951999999999997,1.045,1.215,1.367,1.537,1.63,1.8,1.952,2.045,2.215,2.367,2.537,2.63,2.8
310,310,0.951999999999997,1.122,1.215,1.367,1.537,1.63,1.8,1.952,2.122,2.215,2.367,2.537,2.63,2.8,2.952,3.122
311,311,0.951999999999997,1.122,1.215,1.367,1.537,1.63,1.8,1.952,2.122,2.215,2.367,2.537,2.63,2.8,2.952,3.122
312,312,0.214999999999997,0.384999999999997,0.536999999999997,0.629999999999997,0.799999999999997,0.951999999999997,1.122,1.215,1.385,1.537,1.63,1.8,1.952,2.122,2.215,2.385
313,313,0.214999999999997,0.384999999999997,0.536999999999997,0.629999999999997,0.799999999999997,0.951999999999997,1.122,1.215,1.385,1.537,1.63,1.8,1.952,2.122,2.215,2.385
314,314,0.536999999999997,0.706999999999997,0.799999999999997,0.951999999999997,1.122,1.215,1.385,1.537,1.707,1.8,1.952,2.122,2.215,2.385,2.537,2.707
315,315,0.536999999999997,0.706999999999997,0.799999999999997,0.951999999999997,1.122,1.215,1.385,1.537,1.707,1.8,1.952,2.122,2.215,2.385,2.537,2.707
316,316,0.799999999999997,0.969999999999997,1.122,1.215,1.385,1.537,1.707,1.8,1.97,2.122,2.215,2.385,2.537,2.707,2.8,2.97
317,317,0.799999999999997,0.969999999999997,1.122,1.215,1.385,1.537,1.707,1.8,1.97,2.122,2.215,2.385,2.537,2.707,2.8,2.97
318,318,0.121999999999997,0.291999999999997,0.384999999999997,0.536999999999997,0.706999999999997,0.799999999999997,0.969999999999997,1.122,1.292,1.385,1.537,1.707,1.8,1.97,2.122,2.292
319,319,0.121999999999997,0.291999999999997,0.384999999999997,0.536999999999997,0.706999999999997,0.799999999999997,0.969999999999997,1.122,1.292,1.385,1.537,1.707,1.8,1.97,2.122,2.292
320,320,0.384999999999997,0.554999999999997,0.706999999999997,0.799999999999997,0.969999999999997,1.122,1.292,1.385,1.555,1.707,1.8,1.97,2.122,2.292,2.385,2.555
321,321,0.384999999999997,0.554999999999997,0.706999999999997,0.799999999999997,0.969999999999997,1.122,1.292,1.385,1.555,1.707,1.8,1.97,2.122,2.292,2.385,2.555
322,322,0.706999999999997,0.876999999999997,0.969999999999997,1.122,1.292,1.385,1.555,1.707,1.877,1.97,2.122,2.292,2.385,2.555,2.707,2.877
323,323,0.706999999999997,0.876999999999997,0.969999999999997,1.122,1.292,1.385,1.555,1.707,1.877,1.97,2.122,2.292,2.385,2.555,2.707,2.877
324,324,0.969999999999997,1.14,1.292,1.385,1.555,1.707,1.877,1.97,2.14,2.292,2.385,2.555,2.707,2.877,2.97,3.14
325,325,0.969999999999997,1.14,1.292,1.385,1.555,1.707,1.877,1.97,2.14,2.292,2.385,2.555,2.707,2.877,2.97,3.14
326,326,0.291999999999997,0.461999999999997,0.554999999999997,0.706999999999997,0.876999999999997,0.969999999999997,1.14,1.292,1.462,1.555,1.707,1.877,1.97,2.14,2.292,2.462
327,327,0.291999999999997,0.461999999999997,0.554999999999997,0.706999999999997,0.876999999999997,0.969999999999997,1.14,1.292,1.462,1.555,1.707,1.877,1.97,2.14,2.292,2.462
328,328,0.554999999999997,0.724999999999997,0.876999999999997,0.969999999999997,1.14,1.292,1.462,1.555,1.725,1.877,1.97,2.14,2.292,2.462,2.555,2.725
329,329,0.554999999999997,0.724999999999997,0.876999999999997,0.969999999999997,1.14,1.292,1.462,1.555,1.725,1.877,1.97,2.14,2.292,2.462,2.555,2.725
330,330,0.876999999999997,1.047,1.14,1.292,1.462,1.555,1.725,1.877,2.047,2.14,2.292,2.462,2.555,2.725,2.877,3.047
331,331,0.876999999999997,1.047,1.14,1.292,1.462,1.555,1.725,1.877,2.047,2.14,2.292,2.462,2.555,2.725,2.877,3.047
332,332,0.139999999999997,0.309999999999997,0.461999999999997,0.554999999999997,0.724999999999997,0.876999999999997,1.047,1.14,1.31,1.462,1.555,1.725,1.877,2.047,2.14,2.31
333,333,0.139999999999997,0.309999999999997,0.461999999999997,0.554999999999997,0.724999999999997,0.876999999999997,1.047,1.14,1.31,1.462,1.555,1.725,1.877,2.047,2.14,2.31
334,334,0.461999999999997,0.631999999999997,0.724999999999997,0.876999999999997,1.047,1.14,1.31,1.462,1.632,1.725,1.877,2.047,2.14,2.31,2.462,2.632
335,335,0.461999999999997,0.631999999999997,0.724999999999997,0.876999999999997,1.047,1.14,1.31,1.462,1.632,1.725,1.877,2.047,2.14,2.31,2.462,2.632
336,336,0.724999999999997,0.894999999999997,1.047,1.14,1.31,1.462,1.632,1.725,1.895,2.047,2.14,2.31,2.462,2.632,2.725,2.895
337,337,0.724999999999997,0.894999999999997,1.047,1.14,1.31,1.462,1.632,1.725,1.895,2.047,2.14,2.31,2.462,2.632,2.725,2.895
338,338,0.046999999999997,0.216999999999997,0.309999999999997,0.461999999999997,0.631999999999997,0.724999999999997,0.894999999999997,1.047,1.217,1.31,1.462,1.632,1.725,1.895,2.047,2.217
339,339,0.046999999999997,0.216999999999997,0.309999999999997,0.461999999999997,0.631999999999997,0.724999999999997,0.894999999999997,1.047,1.217,1.31,1.462,1.632,1.725,1.895,2.047,2.217
340,340,0.309999999999997,0.479999999999997,0.631999999999997,0.724999999999997,0.894999999999997,1.047,1.217,1.31,1.48,1.632,1.725,1.895,2.047,2.217,2.31,2.48
