##,###,b5,~7,b2,~4,b6,~1,b3,~5,b7,~2,4,~6,1,~3,5,~7,2,~4,6,~1
136,136,0.879999999999995,0.201999999999996,0.464999999999995,0.786999999999996,0.049999999999995,0.371999999999995,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995
137,137,0.879999999999995,0.201999999999996,0.464999999999995,0.786999999999996,0.049999999999995,0.371999999999995,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995
138,138,0.201999999999996,0.464999999999995,0.786999999999996,0.049999999999995,0.371999999999995,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995
139,139,0.201999999999996,0.464999999999995,0.786999999999996,0.049999999999995,0.371999999999995,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995
140,140,0.464999999999995,0.786999999999996,0.049999999999995,0.371999999999995,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995
141,141,0.464999999999995,0.786999999999996,0.049999999999995,0.371999999999995,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995
142,142,0.786999999999996,0.049999999999995,0.371999999999995,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995
143,143,0.786999999999996,0.049999999999995,0.371999999999995,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995
144,144,0.049999999999995,0.371999999999995,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995
145,145,0.049999999999995,0.371999999999995,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995
146,146,0.371999999999995,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995
147,147,0.371999999999995,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995
148,148,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995
149,149,0.634999999999995,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995
150,150,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995
151,151,0.956999999999995,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995
152,152,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995
153,153,0.219999999999995,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995
154,154,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995
155,155,0.541999999999995,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995
156,156,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995
157,157,0.804999999999995,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995
158,158,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995
159,159,0.126999999999995,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995
160,160,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995
161,161,0.389999999999995,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995
162,162,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995
163,163,0.711999999999995,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995
164,164,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995
165,165,0.974999999999995,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995
166,166,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995
167,167,0.296999999999995,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995
168,168,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995
169,169,0.559999999999995,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995
170,170,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995
171,171,0.881999999999995,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995
172,172,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995
173,173,0.144999999999995,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995
174,174,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995
175,175,0.466999999999995,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995
176,176,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995
177,177,0.729999999999995,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995
178,178,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995
179,179,0.051999999999995,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995
180,180,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995
181,181,0.314999999999995,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995
182,182,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995
183,183,0.636999999999995,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995
184,184,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995
185,185,0.899999999999995,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995
186,186,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995
187,187,0.221999999999995,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995
188,188,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995
189,189,0.484999999999995,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995
190,190,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995
191,191,0.806999999999995,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995
192,192,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995
193,193,0.069999999999995,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995
194,194,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995
195,195,0.391999999999995,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995
196,196,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995
197,197,0.654999999999995,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995
198,198,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995
199,199,0.976999999999995,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995
200,200,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995
201,201,0.239999999999995,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995
202,202,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995
203,203,0.561999999999995,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995
204,204,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995
205,205,0.824999999999995,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995
206,206,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995
207,207,0.146999999999995,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995
208,208,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995,0.996999999999995
209,209,0.409999999999995,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995,0.996999999999995
210,210,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995,0.996999999999995,0.259999999999994
211,211,0.731999999999995,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995,0.996999999999995,0.259999999999994
212,212,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995,0.996999999999995,0.259999999999994,0.581999999999995
213,213,0.994999999999995,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995,0.996999999999995,0.259999999999994,0.581999999999995
214,214,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995,0.996999999999995,0.259999999999994,0.581999999999995,0.844999999999994
215,215,0.316999999999995,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995,0.996999999999995,0.259999999999994,0.581999999999995,0.844999999999994
216,216,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995,0.996999999999995,0.259999999999994,0.581999999999995,0.844999999999994,0.166999999999995
217,217,0.579999999999995,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995,0.996999999999995,0.259999999999994,0.581999999999995,0.844999999999994,0.166999999999995
218,218,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995,0.996999999999995,0.259999999999994,0.581999999999995,0.844999999999994,0.166999999999995,0.429999999999994
219,219,0.901999999999995,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995,0.996999999999995,0.259999999999994,0.581999999999995,0.844999999999994,0.166999999999995,0.429999999999994
220,220,0.164999999999995,0.486999999999995,0.749999999999995,0.071999999999995,0.334999999999995,0.656999999999995,0.919999999999995,0.241999999999995,0.504999999999995,0.826999999999995,0.089999999999995,0.411999999999995,0.674999999999995,0.996999999999995,0.259999999999994,0.581999999999995,0.844999999999994,0.166999999999995,0.429999999999994,0.751999999999994
